iter	Passed	Remaining
3222	38931	21464
3223	38943	21452
3224	38954	21440
3225	38967	21428
3226	38978	21415
3227	38990	21403
3228	39001	21390
3229	39013	21379
3230	39025	21366
3231	39037	21354
3232	39049	21342
3233	39062	21331
3234	39074	21318
3235	39086	21306
3236	39100	21295
3237	39112	21283
3238	39123	21270
3239	39136	21259
3240	39149	21247
3241	39161	21235
3242	39173	21223
3243	39185	21211
3244	39197	21199
3245	39210	21187
3246	39222	21175
3247	39233	21162
3248	39245	21151
3249	39258	21139
3250	39269	21126
3251	39282	21114
3252	39294	21102
3253	39307	21091
3254	39320	21079
3255	39332	21067
3256	39345	21056
3257	39359	21044
3258	39372	21033
3259	39384	21021
3260	39396	21009
3261	39409	20997
3262	39421	20985
3263	39435	20974
3264	39448	20962
3265	39460	20950
3266	39474	20939
3267	39487	20927
3268	39501	20916
3269	39513	20904
3270	39526	20892
3271	39539	20881
3272	39550	20868
3273	39562	20856
3274	39576	20845
3275	39588	20833
3276	39601	20821
3277	39612	20809
3278	39624	20797
3279	39637	20785
3280	39650	20773
3281	39663	20762
3282	39676	20750
3283	39688	20738
3284	39699	20726
3285	39712	20714
3286	39728	20704
3287	39742	20693
3288	39757	20682
3289	39770	20671
3290	39783	20659
3291	39796	20647
3292	39811	20637
3293	39825	20625
3294	39841	20615
3295	39854	20604
3296	39868	20593
3297	39882	20581
3298	39894	20570
3299	39907	20558
3300	39919	20546
3301	39932	20534
3302	39945	20523
3303	39959	20511
3304	39971	20499
3305	39985	20488
3306	39997	20476
3307	40008	20463
3308	40020	20451
3309	40033	20440
3310	40045	20428
3311	40058	20416
3312	40068	20403
3313	40081	20391
3314	40093	20379
3315	40104	20366
3316	40115	20353
3317	40129	20342
3318	40142	20331
3319	40155	20319
3320	40168	20307
3321	40179	20295
3322	40192	20283
3323	40203	20271
3324	40214	20258
3325	40226	20246
3326	40237	20233
3327	40248	20221
3328	40261	20209
3329	40274	20197
3330	40286	20185
3331	40299	20173
3332	40311	20161
3333	40323	20149
3334	40334	20137
3335	40347	20125
3336	40358	20112
3337	40370	20100
3338	40383	20088
3339	40396	20077
3340	40408	20065
3341	40420	20052
3342	40431	20040
3343	40443	20028
3344	40454	20015
3345	40466	20003
3346	40477	19990
3347	40491	19979
3348	40502	19966
3349	40514	19954
3350	40526	19942
3351	40539	19931
3352	40551	19918
3353	40562	19906
3354	40575	19894
3355	40587	19882
3356	40599	19870
3357	40612	19858
3358	40624	19846
3359	40637	19835
3360	40651	19823
3361	40664	19811
3362	40676	19800
3363	40689	19788
3364	40701	19776
3365	40713	19763
3366	40726	19752
3367	40737	19739
3368	40750	19728
3369	40763	19716
3370	40776	19705
3371	40790	19693
3372	40804	19682
3373	40817	19670
3374	40830	19658
3375	40842	19646
3376	40853	19634
3377	40865	19622
3378	40878	19610
3379	40889	19598
3380	40901	19585
3381	40914	19573
3382	40925	19561
3383	40937	19549
3384	40949	19537
3385	40963	19525
3386	40974	19513
3387	40987	19501
3388	40998	19489
3389	41012	19477
3390	41024	19465
3391	41037	19454
3392	41049	19442
3393	41063	19430
3394	41076	19419
3395	41089	19407
3396	41100	19394
3397	41113	19382
3398	41125	19371
3399	41139	19359
3400	41150	19347
3401	41163	19335
3402	41175	19323
3403	41187	19311
3404	41199	19298
3405	41211	19287
3406	41224	19275
3407	41236	19263
3408	41248	19250
3409	41260	19238
3410	41272	19226
3411	41283	19213
3412	41294	19201
3413	41306	19189
3414	41319	19177
3415	41331	19165
3416	41344	19153
3417	41356	19141
3418	41366	19128
3419	41379	19117
3420	41390	19104
3421	41401	19091
3422	41414	19079
3423	41427	19068
3424	41439	19055
3425	41450	19043
3426	41463	19031
3427	41475	19019
3428	41486	19007
3429	41497	18994
3430	41509	18982
3431	41522	18970
3432	41536	18959
3433	41549	18947
3434	41561	18935
3435	41574	18924
3436	41586	18911
3437	41598	18899
3438	41610	18887
3439	41624	18876
3440	41637	18864
3441	41650	18852
3442	41663	18841
3443	41676	18829
3444	41688	18817
3445	41700	18805
3446	41712	18793
3447	41725	18781
3448	41737	18769
3449	41749	18756
3450	41760	18744
3451	41772	18732
3452	41786	18720
3453	41797	18708
3454	41811	18697
3455	41823	18684
3456	41836	18673
3457	41849	18661
3458	41862	18649
3459	41876	18638
3460	41889	18626
3461	41901	18614
3462	41913	18602
3463	41925	18590
3464	41938	18578
3465	41950	18566
3466	41960	18553
3467	41972	18541
3468	41983	18528
3469	41994	18516
3470	42006	18503
3471	42017	18491
3472	42029	18479
3473	42041	18467
3474	42054	18455
3475	42066	18443
3476	42080	18431
3477	42092	18419
3478	42104	18407
3479	42116	18395
3480	42128	18383
3481	42139	18371
3482	42152	18359
3483	42164	18347
3484	42176	18334
3485	42187	18322
3486	42198	18309
3487	42212	18298
3488	42224	18286
3489	42236	18274
3490	42250	18262
3491	42263	18251
3492	42274	18238
3493	42287	18226
3494	42299	18214
3495	42312	18203
3496	42324	18191
3497	42336	18178
3498	42347	18166
3499	42359	18154
3500	42372	18142
3501	42385	18130
3502	42398	18118
3503	42410	18106
3504	42422	18094
3505	42433	18082
3506	42446	18070
3507	42458	18058
3508	42471	18046
3509	42483	18034
3510	42495	18022
3511	42507	18010
3512	42519	17997
3513	42531	17985
3514	42544	17973
3515	42557	17962
3516	42570	17950
3517	42583	17938
3518	42595	17926
3519	42608	17914
3520	42620	17902
3521	42633	17890
3522	42645	17879
3523	42659	17867
3524	42671	17855
3525	42684	17843
3526	42695	17831
3527	42707	17819
3528	42720	17807
3529	42732	17795
3530	42745	17783
3531	42757	17771
3532	42770	17759
3533	42783	17747
3534	42797	17736
3535	42810	17724
3536	42824	17713
3537	42835	17700
3538	42846	17688
3539	42860	17676
3540	42873	17665
3541	42885	17652
3542	42897	17640
3543	42910	17629
3544	42923	17617
3545	42935	17605
3546	42948	17593
3547	42959	17581
3548	42972	17569
3549	42985	17557
3550	42998	17545
3551	43010	17533
3552	43023	17521
3553	43037	17510
3554	43049	17498
3555	43061	17486
3556	43074	17474
3557	43086	17462
3558	43100	17450
3559	43113	17439
3560	43125	17427
3561	43137	17414
3562	43150	17403
3563	43162	17390
3564	43174	17378
3565	43186	17366
3566	43198	17354
3567	43210	17342
3568	43222	17330
3569	43232	17317
3570	43244	17305
3571	43254	17292
3572	43266	17279
3573	43277	17267
3574	43288	17255
3575	43300	17242
3576	43312	17230
3577	43324	17218
3578	43337	17206
3579	43348	17193
3580	43359	17181
3581	43371	17169
3582	43384	17157
3583	43396	17145
3584	43410	17133
3585	43423	17122
3586	43436	17110
3587	43449	17098
3588	43461	17086
3589	43473	17074
3590	43486	17062
3591	43498	17050
3592	43509	17038
3593	43521	17025
3594	43533	17013
3595	43545	17001
3596	43557	16989
3597	43569	16977
3598	43582	16965
3599	43595	16953
3600	43606	16941
3601	43619	16929
3602	43632	16917
3603	43644	16905
3604	43656	16893
3605	43668	16881
3606	43681	16869
3607	43692	16856
3608	43704	16844
3609	43716	16832
3610	43727	16820
3611	43740	16808
3612	43751	16795
3613	43764	16784
3614	43778	16772
3615	43792	16761
3616	43804	16749
3617	43816	16736
3618	43827	16724
3619	43839	16712
3620	43853	16700
3621	43865	16688
3622	43878	16676
3623	43890	16664
3624	43904	16653
3625	43914	16640
3626	43926	16628
3627	43939	16616
3628	43952	16604
3629	43964	16592
3630	43976	16580
3631	43988	16568
3632	44000	16556
3633	44013	16544
3634	44024	16531
3635	44036	16519
3636	44048	16507
3637	44059	16495
3638	44072	16483
3639	44083	16470
3640	44095	16458
3641	44107	16446
3642	44119	16434
3643	44132	16422
3644	44145	16410
3645	44157	16398
3646	44170	16386
3647	44183	16374
3648	44196	16363
3649	44209	16351
3650	44222	16339
3651	44235	16327
3652	44248	16315
3653	44260	16303
3654	44272	16291
3655	44284	16279
3656	44296	16267
3657	44310	16256
3658	44323	16244
3659	44337	16232
3660	44350	16220
3661	44362	16209
3662	44374	16196
3663	44386	16184
3664	44399	16172
3665	44411	16160
3666	44423	16148
3667	44435	16136
3668	44448	16124
3669	44460	16112
3670	44472	16100
3671	44484	16087
3672	44496	16075
3673	44507	16063
3674	44518	16050
3675	44531	16039
3676	44543	16026
3677	44554	16014
3678	44567	16002
3679	44580	15990
3680	44592	15978
3681	44605	15966
3682	44618	15955
3683	44630	15943
3684	44644	15931
3685	44654	15918
3686	44666	15906
3687	44678	15894
3688	44691	15882
3689	44703	15870
3690	44715	15858
3691	44727	15845
3692	44740	15834
3693	44752	15822
3694	44767	15810
3695	44781	15799
3696	44794	15787
3697	44807	15775
3698	44821	15764
3699	44833	15752
3700	44846	15740
3701	44858	15728
3702	44869	15715
3703	44882	15704
3704	44894	15691
3705	44906	15679
3706	44919	15667
3707	44932	15655
3708	44943	15643
3709	44955	15631
3710	44968	15619
3711	44979	15607
3712	44991	15595
3713	45004	15583
3714	45014	15570
3715	45027	15558
3716	45039	15546
3717	45051	15534
3718	45064	15522
3719	45076	15510
3720	45087	15497
3721	45099	15485
3722	45111	15473
3723	45124	15461
3724	45137	15449
3725	45148	15437
3726	45160	15425
3727	45173	15413
3728	45186	15401
3729	45197	15388
3730	45208	15376
3731	45221	15364
3732	45233	15352
3733	45244	15340
3734	45256	15327
3735	45268	15315
3736	45281	15303
3737	45294	15292
3738	45306	15280
3739	45318	15267
3740	45330	15255
3741	45342	15243
3742	45354	15231
3743	45367	15219
3744	45380	15207
3745	45393	15195
3746	45405	15183
3747	45419	15172
3748	45432	15160
3749	45446	15148
3750	45458	15136
3751	45472	15125
3752	45485	15113
3753	45498	15101
3754	45510	15089
3755	45522	15077
3756	45533	15064
3757	45545	15052
3758	45559	15041
3759	45570	15028
3760	45582	15016
3761	45596	15004
3762	45608	14992
3763	45620	14980
3764	45632	14968
3765	45645	14956
3766	45657	14944
3767	45670	14932
3768	45682	14920
3769	45695	14908
3770	45708	14896
3771	45720	14884
3772	45732	14872
3773	45744	14860
3774	45758	14848
3775	45771	14837
3776	45783	14824
3777	45796	14812
3778	45808	14800
3779	45821	14788
3780	45833	14776
3781	45846	14764
3782	45858	14752
3783	45869	14740
3784	45881	14728
3785	45892	14715
3786	45906	14704
3787	45918	14692
3788	45932	14680
3789	45944	14668
3790	45957	14656
3791	45970	14644
3792	45981	14632
3793	45992	14619
3794	46004	14607
3795	46017	14595
3796	46027	14582
3797	46040	14571
3798	46051	14558
3799	46064	14546
3800	46075	14534
3801	46085	14521
3802	46098	14509
3803	46110	14497
3804	46123	14485
3805	46135	14473
3806	46148	14461
3807	46160	14449
3808	46172	14437
3809	46184	14425
3810	46196	14413
3811	46211	14401
3812	46223	14389
3813	46235	14377
3814	46247	14365
3815	46260	14353
3816	46271	14340
3817	46283	14328
3818	46295	14316
3819	46306	14304
3820	46318	14292
3821	46331	14280
3822	46343	14267
3823	46355	14255
3824	46368	14243
3825	46382	14232
3826	46394	14220
3827	46406	14207
3828	46419	14196
3829	46432	14184
3830	46443	14171
3831	46454	14159
3832	46467	14147
3833	46480	14135
3834	46491	14123
3835	46503	14111
3836	46516	14099
3837	46528	14087
3838	46540	14074
3839	46552	14062
3840	46566	14051
3841	46579	14039
3842	46593	14027
3843	46605	14015
3844	46618	14003
3845	46630	13991
3846	46642	13979
3847	46654	13967
3848	46666	13955
3849	46680	13943
3850	46694	13931
3851	46706	13919
3852	46718	13907
3853	46730	13895
3854	46743	13883
3855	46755	13871
3856	46767	13859
3857	46780	13847
3858	46792	13835
3859	46804	13823
3860	46817	13811
3861	46829	13799
3862	46842	13787
3863	46853	13774
3864	46865	13762
3865	46875	13749
3866	46887	13737
3867	46900	13725
3868	46912	13713
3869	46923	13701
3870	46936	13689
3871	46947	13676
3872	46960	13665
3873	46973	13653
3874	46986	13641
3875	46999	13629
3876	47011	13617
3877	47022	13604
3878	47034	13592
3879	47046	13580
3880	47058	13568
3881	47070	13556
3882	47085	13544
3883	47099	13533
3884	47113	13521
3885	47126	13509
3886	47139	13498
3887	47150	13485
3888	47163	13473
3889	47178	13462
3890	47191	13450
3891	47205	13438
3892	47220	13427
3893	47235	13416
3894	47250	13404
3895	47263	13392
3896	47275	13380
3897	47289	13369
3898	47300	13356
3899	47312	13344
3900	47325	13332
3901	47338	13320
3902	47350	13308
3903	47363	13296
3904	47376	13284
3905	47390	13273
3906	47404	13261
3907	47417	13249
3908	47429	13237
3909	47441	13225
3910	47454	13213
3911	47467	13201
3912	47480	13189
3913	47493	13177
3914	47506	13166
3915	47518	13153
3916	47531	13141
3917	47542	13129
3918	47555	13117
3919	47569	13105
3920	47581	13093
3921	47594	13081
3922	47608	13070
3923	47621	13058
3924	47633	13046
3925	47646	13034
3926	47657	13021
3927	47670	13009
3928	47683	12997
3929	47696	12986
3930	47708	12973
3931	47722	12962
3932	47735	12950
3933	47749	12938
3934	47761	12926
3935	47774	12914
3936	47787	12902
3937	47800	12890
3938	47811	12878
3939	47823	12866
3940	47836	12854
3941	47847	12841
3942	47860	12829
3943	47871	12817
3944	47884	12805
3945	47896	12793
3946	47907	12781
3947	47920	12768
3948	47932	12756
3949	47944	12744
3950	47956	12732
3951	47969	12720
3952	47981	12708
3953	47993	12696
3954	48004	12683
3955	48017	12672
3956	48029	12659
3957	48041	12647
3958	48053	12635
3959	48064	12622
3960	48076	12610
3961	48090	12599
3962	48103	12587
3963	48116	12575
3964	48130	12563
3965	48143	12551
3966	48157	12540
3967	48170	12528
3968	48182	12516
3969	48195	12504
3970	48208	12492
3971	48220	12480
3972	48233	12468
3973	48244	12455
3974	48258	12443
3975	48271	12431
3976	48283	12419
3977	48295	12407
3978	48308	12395
3979	48321	12383
3980	48335	12372
3981	48346	12359
3982	48358	12347
3983	48370	12335
3984	48382	12323
3985	48394	12311
3986	48406	12298
3987	48417	12286
3988	48429	12274
3989	48441	12262
3990	48453	12250
3991	48466	12237
3992	48476	12225
3993	48489	12213
3994	48500	12201
3995	48512	12188
3996	48524	12176
3997	48537	12164
3998	48550	12152
3999	48563	12140
4000	48575	12128
4001	48588	12116
4002	48598	12104
4003	48611	12092
4004	48624	12080
4005	48636	12068
4006	48648	12055
4007	48661	12043
4008	48671	12031
4009	48684	12019
4010	48696	12007
4011	48709	11995
4012	48721	11983
4013	48734	11971
4014	48747	11959
4015	48759	11947
4016	48772	11935
4017	48784	11922
4018	48795	11910
4019	48806	11898
4020	48819	11886
4021	48832	11874
4022	48843	11861
4023	48857	11850
4024	48866	11837
4025	48878	11825
4026	48890	11812
4027	48902	11800
4028	48913	11788
4029	48925	11776
4030	48938	11764
4031	48951	11752
4032	48965	11740
4033	48978	11728
4034	48991	11716
4035	49002	11704
4036	49014	11692
4037	49027	11680
4038	49039	11668
4039	49051	11655
4040	49062	11643
4041	49076	11631
4042	49090	11619
4043	49102	11607
4044	49114	11595
4045	49127	11583
4046	49140	11571
4047	49152	11559
4048	49165	11547
4049	49177	11535
4050	49191	11523
4051	49202	11511
4052	49215	11499
4053	49228	11487
4054	49241	11475
4055	49257	11464
4056	49272	11452
4057	49288	11441
4058	49300	11429
4059	49313	11417
4060	49327	11405
4061	49339	11393
4062	49352	11381
4063	49366	11369
4064	49380	11358
4065	49393	11346
4066	49407	11334
4067	49418	11321
4068	49431	11310
4069	49443	11297
4070	49457	11286
4071	49470	11274
4072	49483	11262
4073	49497	11250
4074	49512	11238
4075	49525	11227
4076	49539	11215
4077	49552	11203
4078	49565	11191
4079	49579	11179
4080	49593	11167
4081	49607	11156
4082	49621	11144
4083	49634	11132
4084	49646	11120
4085	49659	11108
4086	49673	11096
4087	49686	11084
4088	49698	11072
4089	49712	11060
4090	49726	11049
4091	49740	11037
4092	49753	11025
4093	49766	11013
4094	49778	11001
4095	49789	10988
4096	49802	10976
4097	49814	10964
4098	49826	10952
4099	49839	10940
4100	49852	10928
4101	49864	10916
4102	49876	10904
4103	49889	10891
4104	49901	10879
4105	49914	10867
4106	49925	10855
4107	49937	10843
4108	49947	10830
4109	49959	10818
4110	49972	10806
4111	49983	10794
4112	49994	10781
4113	50005	10769
4114	50017	10757
4115	50029	10744
4116	50042	10732
4117	50054	10720
4118	50065	10708
4119	50077	10696
4120	50090	10684
4121	50102	10671
4122	50113	10659
4123	50125	10647
4124	50138	10635
4125	50150	10623
4126	50161	10610
4127	50173	10598
4128	50186	10586
4129	50198	10574
4130	50210	10562
4131	50225	10550
4132	50238	10538
4133	50252	10527
4134	50264	10514
4135	50278	10503
4136	50290	10490
4137	50304	10479
4138	50316	10466
4139	50329	10454
4140	50342	10442
4141	50354	10430
4142	50368	10418
4143	50380	10406
4144	50393	10394
4145	50404	10382
4146	50416	10370
4147	50428	10357
4148	50440	10345
4149	50452	10333
4150	50465	10321
4151	50477	10309
4152	50489	10297
4153	50502	10285
4154	50514	10273
4155	50525	10260
4156	50538	10248
4157	50551	10236
4158	50564	10224
4159	50576	10212
4160	50590	10200
4161	50602	10188
4162	50615	10176
4163	50628	10164
4164	50641	10152
4165	50653	10140
4166	50667	10128
4167	50680	10116
4168	50694	10104
4169	50705	10092
4170	50720	10080
4171	50733	10068
4172	50745	10056
4173	50758	10044
4174	50770	10032
4175	50782	10020
4176	50794	10008
4177	50807	9996
4178	50817	9983
4179	50830	9971
4180	50843	9959
4181	50855	9947
4182	50868	9935
4183	50880	9923
4184	50891	9910
4185	50904	9898
4186	50917	9886
4187	50930	9874
4188	50942	9862
4189	50954	9850
4190	50966	9838
4191	50978	9825
4192	50990	9813
4193	51001	9801
4194	51013	9789
4195	51026	9777
4196	51040	9765
4197	51051	9753
4198	51063	9740
4199	51076	9728
4200	51089	9716
4201	51100	9704
4202	51112	9692
4203	51125	9680
4204	51136	9667
4205	51148	9655
4206	51160	9643
4207	51172	9631
4208	51185	9619
4209	51198	9607
4210	51210	9595
4211	51222	9582
4212	51235	9570
4213	51248	9558
4214	51261	9546
4215	51273	9534
4216	51284	9522
4217	51297	9510
4218	51308	9497
4219	51320	9485
4220	51332	9473
4221	51344	9461
4222	51357	9449
4223	51368	9437
4224	51380	9424
4225	51393	9412
4226	51405	9400
4227	51418	9388
4228	51431	9376
4229	51443	9364
4230	51457	9352
4231	51470	9340
4232	51483	9328
4233	51494	9316
4234	51504	9303
4235	51518	9291
4236	51531	9279
4237	51544	9267
4238	51557	9255
4239	51570	9243
4240	51583	9231
4241	51595	9219
4242	51609	9207
4243	51621	9195
4244	51634	9183
4245	51647	9171
4246	51660	9159
4247	51673	9147
4248	51687	9135
4249	51699	9123
4250	51712	9111
4251	51723	9099
4252	51735	9086
4253	51747	9074
4254	51759	9062
4255	51772	9050
4256	51785	9038
4257	51797	9026
4258	51809	9014
4259	51821	9001
4260	51835	8990
4261	51848	8977
4262	51860	8965
4263	51874	8953
4264	51888	8942
4265	51900	8929
4266	51914	8918
4267	51941	8908
4268	51953	8896
4269	51966	8884
4270	51979	8872
4271	51992	8860
4272	52004	8847
4273	52017	8835
4274	52031	8823
4275	52042	8811
4276	52054	8799
4277	52066	8787
4278	52077	8774
4279	52089	8762
4280	52100	8750
4281	52112	8738
4282	52124	8726
4283	52137	8713
4284	52150	8701
4285	52162	8689
4286	52174	8677
4287	52187	8665
4288	52201	8653
4289	52215	8641
4290	52227	8629
4291	52239	8617
4292	52252	8605
4293	52265	8593
4294	52277	8581
4295	52291	8569
4296	52305	8557
4297	52317	8545
4298	52329	8532
4299	52341	8520
4300	52354	8508
4301	52366	8496
4302	52378	8484
4303	52391	8472
4304	52403	8460
4305	52416	8447
4306	52428	8435
4307	52440	8423
4308	52453	8411
4309	52466	8399
4310	52479	8387
4311	52491	8375
4312	52504	8363
4313	52518	8351
4314	52530	8339
4315	52543	8327
4316	52555	8314
4317	52566	8302
4318	52578	8290
4319	52590	8278
4320	52603	8266
4321	52616	8254
4322	52629	8241
4323	52642	8230
4324	52654	8217
4325	52667	8205
4326	52679	8193
4327	52690	8181
4328	52703	8169
4329	52716	8156
4330	52729	8145
4331	52742	8132
4332	52754	8120
4333	52768	8108
4334	52779	8096
4335	52790	8084
4336	52803	8072
4337	52815	8059
4338	52827	8047
4339	52839	8035
4340	52850	8023
4341	52862	8010
4342	52874	7998
4343	52888	7986
4344	52900	7974
4345	52914	7962
4346	52925	7950
4347	52938	7938
4348	52951	7926
4349	52963	7914
4350	52976	7902
4351	52990	7890
4352	53006	7878
4353	53018	7866
4354	53032	7854
4355	53046	7842
4356	53060	7830
4357	53074	7818
4358	53087	7806
4359	53101	7794
4360	53114	7782
4361	53128	7770
4362	53140	7758
4363	53153	7746
4364	53165	7734
4365	53179	7722
4366	53206	7712
4367	53217	7700
4368	53230	7687
4369	53242	7675
4370	53255	7663
4371	53269	7651
4372	53282	7639
4373	53294	7627
4374	53307	7615
4375	53320	7603
4376	53334	7591
4377	53346	7579
4378	53359	7567
4379	53373	7555
4380	53387	7543
4381	53402	7531
4382	53415	7519
4383	53428	7507
4384	53442	7495
4385	53456	7483
4386	53468	7471
4387	53482	7459
4388	53494	7447
4389	53508	7435
4390	53521	7422
4391	53534	7410
4392	53545	7398
4393	53558	7386
4394	53571	7374
4395	53585	7362
4396	53597	7350
4397	53609	7338
4398	53622	7326
4399	53634	7313
4400	53647	7301
4401	53659	7289
4402	53671	7277
4403	53683	7265
4404	53695	7252
4405	53709	7240
4406	53720	7228
4407	53733	7216
4408	53745	7204
4409	53756	7191
4410	53767	7179
4411	53779	7167
4412	53792	7155
4413	53806	7143
4414	53820	7131
4415	53834	7119
4416	53846	7107
4417	53859	7095
4418	53873	7083
4419	53886	7071
4420	53897	7058
4421	53910	7046
4422	53923	7034
4423	53935	7022
4424	53949	7010
4425	53963	6998
4426	53991	6988
4427	54002	6975
4428	54015	6963
4429	54026	6951
4430	54037	6939
4431	54049	6926
4432	54062	6914
4433	54074	6902
4434	54086	6890
4435	54099	6878
4436	54112	6866
4437	54125	6854
4438	54137	6841
4439	54149	6829
4440	54160	6817
4441	54173	6805
4442	54186	6793
4443	54200	6781
4444	54213	6769
4445	54226	6756
4446	54239	6744
4447	54252	6732
4448	54266	6720
4449	54278	6708
4450	54291	6696
4451	54304	6684
4452	54315	6672
4453	54327	6659
4454	54339	6647
4455	54351	6635
4456	54363	6623
4457	54373	6610
4458	54385	6598
4459	54397	6586
4460	54409	6573
4461	54420	6561
4462	54433	6549
4463	54444	6537
4464	54457	6525
4465	54471	6513
4466	54483	6500
4467	54497	6488
4468	54510	6476
4469	54523	6464
4470	54535	6452
4471	54547	6440
4472	54559	6428
4473	54572	6415
4474	54584	6403
4475	54596	6391
4476	54609	6379
4477	54623	6367
4478	54634	6355
4479	54648	6343
4480	54662	6331
4481	54675	6319
4482	54689	6307
4483	54702	6294
4484	54714	6282
4485	54726	6270
4486	54739	6258
4487	54752	6246
4488	54765	6234
4489	54777	6221
4490	54788	6209
4491	54800	6197
4492	54811	6185
4493	54823	6172
4494	54836	6160
4495	54848	6148
4496	54860	6136
4497	54872	6124
4498	54883	6111
4499	54893	6099
4500	54905	6087
4501	54918	6074
4502	54929	6062
4503	54941	6050
4504	54951	6037
4505	54963	6025
4506	54975	6013
4507	54989	6001
4508	55002	5989
4509	55016	5977
4510	55029	5965
4511	55044	5953
4512	55059	5941
4513	55074	5929
4514	55085	5917
4515	55099	5905
4516	55111	5893
4517	55126	5881
4518	55137	5868
4519	55152	5856
4520	55166	5844
4521	55178	5832
4522	55191	5820
4523	55206	5808
4524	55219	5796
4525	55232	5784
4526	55244	5772
4527	55256	5759
4528	55271	5748
4529	55283	5735
4530	55296	5723
4531	55309	5711
4532	55322	5699
4533	55335	5687
4534	55347	5675
4535	55360	5662
4536	55373	5650
4537	55386	5638
4538	55398	5626
4539	55411	5614
4540	55424	5602
4541	55436	5590
4542	55450	5577
4543	55462	5565
4544	55474	5553
4545	55487	5541
4546	55499	5529
4547	55512	5517
4548	55524	5504
4549	55537	5492
4550	55549	5480
4551	55562	5468
4552	55573	5456
4553	55586	5443
4554	55600	5431
4555	55613	5419
4556	55626	5407
4557	55640	5395
4558	55653	5383
4559	55666	5371
4560	55678	5359
4561	55691	5346
4562	55703	5334
4563	55715	5322
4564	55727	5310
4565	55740	5298
4566	55752	5285
4567	55765	5273
4568	55777	5261
4569	55790	5249
4570	55804	5237
4571	55817	5225
4572	55829	5213
4573	55841	5200
4574	55856	5188
4575	55868	5176
4576	55879	5164
4577	55890	5152
4578	55902	5139
4579	55914	5127
4580	55926	5115
4581	55938	5103
4582	55949	5090
4583	55961	5078
4584	55974	5066
4585	55985	5054
4586	55998	5041
4587	56013	5030
4588	56027	5017
4589	56043	5006
4590	56059	4994
4591	56072	4982
4592	56085	4969
4593	56099	4957
4594	56110	4945
4595	56123	4933
4596	56135	4921
4597	56147	4908
4598	56158	4896
4599	56171	4884
4600	56184	4872
4601	56197	4860
4602	56212	4848
4603	56225	4836
4604	56241	4824
4605	56258	4812
4606	56273	4800
4607	56287	4788
4608	56300	4776
4609	56313	4764
4610	56324	4751
4611	56338	4739
4612	56352	4727
4613	56365	4715
4614	56378	4703
4615	56391	4691
4616	56405	4679
4617	56418	4666
4618	56431	4654
4619	56445	4642
4620	56457	4630
4621	56471	4618
4622	56484	4606
4623	56498	4594
4624	56512	4582
4625	56526	4569
4626	56539	4557
4627	56552	4545
4628	56566	4533
4629	56580	4521
4630	56592	4509
4631	56606	4497
4632	56619	4485
4633	56632	4472
4634	56646	4460
4635	56660	4448
4636	56673	4436
4637	56686	4424
4638	56699	4412
4639	56711	4400
4640	56722	4387
4641	56735	4375
4642	56748	4363
4643	56762	4351
4644	56775	4339
4645	56788	4326
4646	56801	4314
4647	56812	4302
4648	56824	4290
4649	56836	4278
4650	56849	4265
4651	56861	4253
4652	56873	4241
4653	56884	4229
4654	56897	4216
4655	56909	4204
4656	56920	4192
4657	56933	4180
4658	56945	4167
4659	56956	4155
4660	56969	4143
4661	56982	4131
4662	56993	4118
4663	57005	4106
4664	57017	4094
4665	57031	4082
4666	57043	4070
4667	57054	4057
4668	57067	4045
4669	57079	4033
4670	57092	4021
4671	57103	4009
4672	57118	3996
4673	57131	3984
4674	57145	3972
4675	57157	3960
4676	57169	3948
4677	57183	3936
4678	57196	3923
4679	57207	3911
4680	57221	3899
4681	57233	3887
4682	57245	3875
4683	57257	3862
4684	57268	3850
4685	57279	3838
4686	57291	3825
4687	57303	3813
4688	57315	3801
4689	57327	3789
4690	57340	3777
4691	57353	3764
4692	57366	3752
4693	57379	3740
4694	57392	3728
4695	57406	3716
4696	57420	3704
4697	57434	3692
4698	57448	3679
4699	57461	3667
4700	57476	3655
4701	57488	3643
4702	57501	3631
4703	57517	3619
4704	57531	3607
4705	57544	3595
4706	57558	3582
4707	57571	3570
4708	57583	3558
4709	57597	3546
4710	57610	3534
4711	57624	3522
4712	57637	3509
4713	57651	3497
4714	57664	3485
4715	57676	3473
4716	57689	3461
4717	57701	3448
4718	57713	3436
4719	57726	3424
4720	57738	3412
4721	57749	3399
4722	57763	3387
4723	57775	3375
4724	57787	3363
4725	57799	3351
4726	57811	3338
4727	57824	3326
4728	57836	3314
4729	57847	3302
4730	57860	3289
4731	57872	3277
4732	57884	3265
4733	57897	3253
4734	57912	3241
4735	57924	3228
4736	57937	3216
4737	57949	3204
4738	57961	3192
4739	57974	3180
4740	57986	3167
4741	57999	3155
4742	58012	3143
4743	58025	3131
4744	58037	3118
4745	58048	3106
4746	58061	3094
4747	58073	3082
4748	58085	3069
4749	58098	3057
4750	58109	3045
4751	58121	3033
4752	58133	3021
4753	58145	3008
4754	58156	2996
4755	58169	2984
4756	58182	2972
4757	58193	2959
4758	58207	2947
4759	58220	2935
4760	58232	2923
4761	58246	2911
4762	58258	2898
4763	58271	2886
4764	58283	2874
4765	58295	2862
4766	58308	2849
4767	58321	2837
4768	58334	2825
4769	58346	2813
4770	58359	2801
4771	58372	2788
4772	58385	2776
4773	58399	2764
4774	58411	2752
4775	58423	2740
