iter	R2	RMSE	MAPE	MAE
2515	0.7665490219	0.4213807349	0.02428129893	0.3095982814
2516	0.7665646122	0.4213666644	0.02428049091	0.309587212
2517	0.7665780286	0.4213545554	0.02427969493	0.309577056
2518	0.7666002494	0.4213344993	0.02427832482	0.3095592205
2519	0.7666188066	0.4213177493	0.02427739499	0.3095465086
2520	0.7666419834	0.4212968284	0.02427625554	0.3095320955
2521	0.7666554247	0.421284695	0.02427546729	0.3095214642
2522	0.7666750792	0.4212669524	0.02427441975	0.309508612
2523	0.7666944284	0.4212494846	0.02427332843	0.3094942706
2524	0.7667074808	0.4212377009	0.02427263578	0.3094853884
2525	0.7667211159	0.4212253908	0.02427202606	0.3094770532
2526	0.7667473553	0.4212017003	0.02427046827	0.3094563357
2527	0.7667620845	0.4211884012	0.02426976146	0.3094470205
2528	0.7667753231	0.4211764477	0.02426901159	0.3094368386
2529	0.7667822374	0.4211702045	0.02426863162	0.3094322151
2530	0.7667934788	0.4211600538	0.02426801345	0.3094240905
2531	0.7668129293	0.4211424901	0.02426705154	0.3094120946
2532	0.7668226228	0.4211337367	0.02426655076	0.3094058047
2533	0.7668379417	0.421119903	0.02426564181	0.3093940204
2534	0.766857812	0.4211019585	0.02426470133	0.3093823403
2535	0.7668795465	0.4210823296	0.02426354144	0.3093672416
2536	0.7668902505	0.4210726622	0.02426289934	0.3093590958
2537	0.7668968385	0.4210667121	0.02426251139	0.3093541781
2538	0.7669042306	0.4210600357	0.02426212969	0.3093494001
2539	0.7669258396	0.4210405182	0.02426100374	0.3093350576
2540	0.7669356861	0.4210316244	0.02426060404	0.3093297591
2541	0.7669710538	0.4209996772	0.02425894981	0.3093084206
2542	0.7669964061	0.4209767753	0.02425688422	0.3092822571
2543	0.7670057975	0.4209682913	0.0242562806	0.3092741811
2544	0.7670201531	0.4209553225	0.02425554099	0.309264844
2545	0.7670344534	0.4209424032	0.02425492817	0.3092564897
2546	0.7670504939	0.4209279113	0.02425399396	0.3092449702
2547	0.7670639321	0.42091577	0.02425328263	0.3092361217
2548	0.7670818843	0.4208995499	0.02425244194	0.3092250542
2549	0.7670948052	0.4208878752	0.0242518173	0.3092175059
2550	0.7671036944	0.4208798432	0.02425127196	0.3092100851
2551	0.7671119965	0.4208723416	0.02425101534	0.3092067842
2552	0.7671248218	0.4208607525	0.02425045504	0.3091994926
2553	0.7671458262	0.4208417721	0.02424927566	0.3091840193
2554	0.7671576253	0.4208311096	0.02424863013	0.3091761573
2555	0.7671762646	0.4208142653	0.0242476322	0.3091632408
2556	0.7671918028	0.4208002229	0.02424673168	0.3091515099
2557	0.7672097458	0.4207840066	0.02424556381	0.3091360092
2558	0.7672175944	0.4207769131	0.02424523237	0.3091317097
2559	0.7672324038	0.4207635282	0.0242442358	0.3091189149
2560	0.7672499394	0.4207476788	0.0242433481	0.3091077906
2561	0.7672575549	0.4207407953	0.02424297765	0.3091030675
2562	0.7672734105	0.4207264636	0.02424197175	0.309090496
2563	0.7672907975	0.420710747	0.02424093638	0.3090770133
2564	0.7672968048	0.4207053168	0.02424067251	0.3090735215
2565	0.7673156027	0.420688324	0.02423972101	0.30906147
2566	0.7673359691	0.4206699126	0.02423854595	0.3090466114
2567	0.7673530235	0.4206544947	0.0242375365	0.3090337968
2568	0.767376012	0.4206337111	0.02423624391	0.3090177316
2569	0.7673918405	0.4206194003	0.0242351974	0.3090045551
2570	0.7674230283	0.4205912013	0.02423325131	0.3089799007
2571	0.7674318474	0.4205832269	0.02423283608	0.3089743866
2572	0.7674470993	0.4205694358	0.02423187721	0.3089622108
2573	0.7674613851	0.4205565177	0.02423103446	0.3089510781
2574	0.7674803216	0.4205393936	0.0242297161	0.3089335121
2575	0.7674991922	0.4205223284	0.02422892169	0.3089230138
2576	0.7675137683	0.4205091463	0.02422817839	0.3089139354
2577	0.7675203465	0.4205031971	0.02422791937	0.3089109455
2578	0.7675327065	0.4204920188	0.02422730026	0.3089031124
2579	0.7675475354	0.4204786071	0.02422650243	0.3088929049
2580	0.767564883	0.4204629169	0.02422569176	0.3088818814
2581	0.7675956175	0.4204351175	0.02422358973	0.3088546999
2582	0.7676089097	0.420423094	0.0242228698	0.3088453761
2583	0.7676311685	0.4204029591	0.02422166444	0.3088299779
2584	0.7676390397	0.4203958389	0.02422125584	0.3088251156
2585	0.7676558185	0.4203806602	0.02422020608	0.3088115501
2586	0.7676748513	0.4203634418	0.0242190907	0.3087968959
2587	0.7676820603	0.4203569198	0.02421866577	0.3087914897
2588	0.7676944941	0.4203456707	0.02421797415	0.308782653
2589	0.7677058031	0.4203354391	0.02421737688	0.3087753004
2590	0.7677216745	0.4203210793	0.02421647482	0.3087636647
2591	0.7677410398	0.4203035575	0.02421530837	0.3087488484
2592	0.7677678654	0.4202792846	0.02421384986	0.3087296713
2593	0.7677868125	0.4202621396	0.02421278234	0.3087159676
2594	0.7678141445	0.420237406	0.02421147612	0.3086997709
2595	0.767831134	0.4202220309	0.0242106003	0.3086884477
2596	0.7678433457	0.4202109793	0.02420976279	0.3086777416
2597	0.7678624498	0.4201936894	0.02420902231	0.3086681563
2598	0.7678843682	0.4201738517	0.02420793611	0.3086537249
2599	0.7679058474	0.4201544105	0.02420672988	0.3086393909
2600	0.7679235184	0.4201384155	0.02420585903	0.3086282338
2601	0.7679364775	0.420126685	0.02420506254	0.3086182876
2602	0.7679519724	0.4201126589	0.02420414575	0.3086064695
2603	0.7679675829	0.4200985276	0.02420346004	0.3085983523
2604	0.7679837219	0.4200839173	0.02420246951	0.3085856041
2605	0.7680060077	0.4200637417	0.02420112876	0.3085691129
2606	0.7680165008	0.4200542419	0.02420052153	0.3085613019
2607	0.7680423646	0.4200308254	0.02419909972	0.3085427083
2608	0.7680631238	0.4200120295	0.02419761866	0.3085243656
2609	0.7680807789	0.4199960434	0.02419653998	0.3085108191
2610	0.7680946136	0.4199835162	0.02419552739	0.3084977255
2611	0.7681040143	0.4199750037	0.02419485666	0.3084888305
2612	0.7681152316	0.4199648461	0.02419430817	0.3084818694
2613	0.7681331129	0.4199486534	0.02419350589	0.3084712804
2614	0.7681683449	0.4199167468	0.02419184975	0.308449723
2615	0.7681814963	0.4199048361	0.02419106668	0.3084398213
2616	0.768199905	0.4198881634	0.02418999674	0.3084266106
2617	0.7682085785	0.4198803076	0.02418946545	0.3084197596
2618	0.7682213912	0.4198687026	0.02418875965	0.3084105847
2619	0.7682385714	0.4198531413	0.02418781282	0.3083978661
2620	0.7682545485	0.4198386692	0.02418703034	0.3083883872
2621	0.7682765954	0.4198186983	0.02418588684	0.3083742691
2622	0.7682915828	0.4198051216	0.02418502456	0.3083637164
2623	0.768303033	0.4197947488	0.02418442558	0.3083557504
2624	0.7683257985	0.4197741247	0.02418310491	0.308338605
2625	0.768342562	0.4197589374	0.02418222191	0.3083274154
2626	0.768355745	0.4197469936	0.02418144326	0.3083174445
2627	0.7683730494	0.4197313152	0.02418064924	0.3083062831
2628	0.768391587	0.4197145189	0.02417961387	0.3082927695
2629	0.7684038343	0.4197034216	0.02417896682	0.308285286
2630	0.7684151642	0.4196931553	0.02417841851	0.3082787763
2631	0.7684247684	0.4196844525	0.02417788216	0.3082723653
2632	0.7684367632	0.4196735833	0.02417729243	0.3082644472
2633	0.7684485951	0.4196628614	0.0241767299	0.3082570456
2634	0.7684653457	0.4196476818	0.02417585789	0.3082458529
2635	0.7684801643	0.4196342525	0.0241751466	0.3082371145
2636	0.7684897667	0.4196255501	0.02417453301	0.308228887
2637	0.768502497	0.4196140127	0.02417378001	0.3082191573
2638	0.7685336803	0.4195857503	0.02417209885	0.3081982778
2639	0.7685530175	0.4195682233	0.02417097306	0.3081834913
2640	0.7685697386	0.419553067	0.02416995983	0.3081704572
2641	0.768576902	0.4195465738	0.02416961727	0.3081659012
2642	0.7685887154	0.4195358654	0.02416894863	0.3081573271
2643	0.7686058921	0.4195202949	0.02416801202	0.308145263
2644	0.7686291199	0.4194992383	0.02416660918	0.3081272008
2645	0.7686435343	0.4194861707	0.02416585725	0.3081176134
2646	0.7686626157	0.4194688715	0.02416472941	0.3081028113
2647	0.7686773429	0.4194555194	0.02416391067	0.3080922236
2648	0.7686932747	0.4194410746	0.02416310985	0.3080818727
2649	0.7687054755	0.4194300123	0.02416237979	0.3080718886
2650	0.7687224943	0.419414581	0.02416145525	0.3080605709
2651	0.7687337065	0.4194044144	0.0241607785	0.3080512983
2652	0.7687492584	0.4193903124	0.02415996675	0.3080405326
2653	0.7687713589	0.4193702714	0.02415844529	0.3080212779
2654	0.7687804642	0.4193620145	0.02415787777	0.3080138351
2655	0.7687899743	0.4193533901	0.02415739463	0.3080075689
2656	0.7688008542	0.4193435234	0.02415686553	0.3080008334
2657	0.7688123819	0.4193330689	0.02415627913	0.307992979
2658	0.768821361	0.4193249256	0.0241557536	0.3079865014
2659	0.7688365212	0.4193111761	0.02415495276	0.3079757905
2660	0.7688532094	0.4192960404	0.02415415698	0.3079666205
2661	0.7688603322	0.4192895801	0.02415374451	0.3079615327
2662	0.7688690301	0.4192816909	0.02415313242	0.3079532305
2663	0.7688749649	0.4192763079	0.02415277155	0.3079484934
2664	0.7688861429	0.4192661689	0.02415209982	0.3079398235
2665	0.7688959589	0.4192572652	0.02415152726	0.307932301
2666	0.7689077335	0.4192465846	0.02415092779	0.3079244529
2667	0.7689248361	0.4192310706	0.02415022335	0.3079154294
2668	0.7689477413	0.4192102921	0.02414878901	0.30789694
2669	0.7689642575	0.4191953086	0.02414765223	0.3078822958
2670	0.7689855199	0.4191760188	0.02414626101	0.3078639235
2671	0.7690032206	0.4191599595	0.02414524403	0.3078514232
2672	0.7690119062	0.4191520792	0.02414475188	0.3078451232
2673	0.7690243803	0.4191407612	0.02414403733	0.3078359644
2674	0.769038208	0.4191282148	0.02414327923	0.3078258959
2675	0.7690584711	0.4191098286	0.02414214887	0.3078111169
2676	0.7690728324	0.419096797	0.02414148006	0.3078029391
2677	0.7690824948	0.4190880291	0.0241411176	0.3077981668
2678	0.7690916432	0.4190797273	0.02414064957	0.3077921796
2679	0.7691154972	0.4190580802	0.02413912397	0.3077728375
2680	0.7691368402	0.4190387109	0.02413805998	0.3077597913
2681	0.7691579665	0.4190195373	0.02413685079	0.3077445456
2682	0.769171606	0.419007158	0.02413605232	0.307734566
2683	0.7691900867	0.4189903844	0.02413478255	0.307718643
2684	0.7692145629	0.4189681679	0.02413344742	0.3077011191
2685	0.7692278002	0.4189561522	0.02413264238	0.307690556
2686	0.7692408302	0.4189443244	0.02413195787	0.3076820579
2687	0.7692625784	0.4189245819	0.02413062949	0.3076655181
2688	0.7692791202	0.4189095651	0.02412987545	0.3076559309
2689	0.7692979388	0.4188924807	0.02412875769	0.3076416273
2690	0.7693193761	0.4188730181	0.02412719364	0.307621693
2691	0.7693366865	0.4188573016	0.02412620953	0.3076090238
2692	0.7693513606	0.4188439781	0.02412542101	0.3075989458
2693	0.7693657208	0.4188309393	0.0241245238	0.3075874556
2694	0.769375808	0.4188217801	0.0241239374	0.3075798049
2695	0.7693874508	0.418811208	0.02412348	0.3075734447
2696	0.7693960102	0.4188034356	0.02412285895	0.3075653157
2697	0.7694154393	0.4187857926	0.02412165032	0.3075505257
2698	0.7694378513	0.4187654398	0.02412039052	0.307534668
2699	0.7694492812	0.4187550598	0.02411966204	0.3075257093
2700	0.7694644413	0.4187412917	0.02411880235	0.3075143982
2701	0.7694790047	0.4187280651	0.02411794003	0.3075029331
2702	0.7694998996	0.4187090875	0.02411686687	0.3074898141
2703	0.7695075672	0.4187021233	0.02411640935	0.3074839549
2704	0.7695214622	0.4186895025	0.02411558694	0.3074731329
2705	0.769539666	0.4186729676	0.02411459801	0.3074602447
2706	0.7695557493	0.4186583582	0.02411377194	0.3074494116
2707	0.7695897078	0.4186275102	0.02411229956	0.3074298748
2708	0.7696093008	0.4186097107	0.02411136077	0.3074188768
2709	0.7696286356	0.4185921451	0.02411037098	0.3074066874
2710	0.7696521498	0.4185707815	0.02410892191	0.3073883043
2711	0.7696597414	0.4185638841	0.02410853456	0.307383769
2712	0.7696722893	0.4185524831	0.0241078635	0.3073751496
2713	0.7696865209	0.4185395521	0.02410711687	0.3073651035
2714	0.769703141	0.4185244503	0.02410606159	0.3073510351
2715	0.7697183863	0.4185105972	0.02410522088	0.3073402599
2716	0.7697344729	0.4184959791	0.02410405602	0.3073254879
2717	0.7697555906	0.4184767885	0.0241026077	0.3073076667
2718	0.7697727183	0.4184612232	0.02410141175	0.3072928826
2719	0.7697845166	0.4184505008	0.02410066329	0.3072835993
2720	0.7698028936	0.418433799	0.02409947845	0.3072677843
2721	0.7698188399	0.4184193058	0.02409860106	0.3072571066
2722	0.7698389106	0.4184010633	0.024097564	0.3072442765
2723	0.7698637453	0.4183784897	0.02409604822	0.3072252485
2724	0.7698865829	0.4183577302	0.02409491433	0.3072097727
2725	0.7699087032	0.4183376218	0.02409372801	0.3071948851
2726	0.7699250954	0.4183227199	0.02409277334	0.3071830343
2727	0.7699374864	0.4183114551	0.02409215498	0.3071754875
2728	0.7699617651	0.4182893822	0.02409077634	0.307158204
2729	0.7699752106	0.4182771576	0.0240900947	0.3071491457
2730	0.769981533	0.4182714093	0.02408978885	0.3071452477
2731	0.7699925744	0.4182613702	0.02408923143	0.3071382132
2732	0.7700113082	0.4182443365	0.02408786529	0.3071200786
2733	0.7700232637	0.4182334655	0.02408749488	0.3071150281
2734	0.7700341064	0.4182236061	0.02408691501	0.3071077332
2735	0.7700487054	0.4182103308	0.02408595499	0.3070958399
2736	0.7700636854	0.4181967086	0.02408524035	0.3070864768
2737	0.7700799844	0.4181818864	0.02408418902	0.3070736464
2738	0.7700906252	0.4181722096	0.02408364547	0.3070662758
2739	0.7701101639	0.4181544401	0.02408262769	0.3070532886
2740	0.7701247379	0.4181411853	0.02408179226	0.3070422218
2741	0.7701446766	0.4181230508	0.02408060312	0.3070273979
2742	0.7701696863	0.4181003029	0.02407916598	0.3070086521
2743	0.770179989	0.4180909316	0.02407848416	0.3069999023
2744	0.7701993165	0.4180733509	0.02407755832	0.306988506
2745	0.7702099048	0.4180637192	0.0240769177	0.3069802126
2746	0.7702260619	0.4180490214	0.02407602647	0.3069688524
2747	0.7702411621	0.4180352846	0.02407504285	0.3069562376
2748	0.7702532261	0.4180243095	0.02407444398	0.3069483825
2749	0.7702631932	0.4180152418	0.02407382196	0.3069405613
2750	0.7702859661	0.4179945232	0.0240725024	0.3069245811
2751	0.770304515	0.4179776468	0.02407127268	0.3069083218
2752	0.7703172761	0.4179660359	0.0240705074	0.3068982441
2753	0.7703278111	0.4179564503	0.02406996667	0.306891258
2754	0.7703357611	0.4179492165	0.02406952877	0.3068857588
2755	0.7703452393	0.4179405921	0.02406898778	0.3068789445
2756	0.7703609177	0.4179263255	0.0240681135	0.3068674921
2757	0.7703776979	0.4179110559	0.0240670914	0.3068541199
2758	0.7703895174	0.4179003001	0.02406656606	0.3068475653
2759	0.7704060499	0.4178852549	0.02406543944	0.3068330885
2760	0.7704329887	0.4178607385	0.02406376449	0.3068121459
2761	0.7704486275	0.4178465052	0.02406272304	0.3067993014
2762	0.7704607453	0.4178354762	0.02406194403	0.3067888058
2763	0.7704681893	0.4178287009	0.02406160498	0.3067846127
2764	0.7704809771	0.4178170617	0.02406079604	0.3067738654
2765	0.7705023753	0.4177975845	0.0240596754	0.3067595767
2766	0.7705224791	0.4177792847	0.02405864999	0.3067467403
2767	0.770542046	0.4177614729	0.02405758204	0.30673265
2768	0.7705525475	0.417751913	0.02405701295	0.3067259479
2769	0.7705664211	0.4177392832	0.02405633101	0.306717143
2770	0.7705731946	0.4177331167	0.02405601493	0.3067134704
2771	0.7705882886	0.4177193751	0.02405522774	0.3067035297
2772	0.7706069131	0.4177024188	0.02405425199	0.3066911048
2773	0.7706226732	0.4176880697	0.02405317677	0.3066769735
2774	0.770650291	0.4176629235	0.02405168426	0.3066575287
2775	0.7706721076	0.4176430581	0.02405034802	0.3066406403
2776	0.7706859548	0.4176304489	0.02404946026	0.3066286145
2777	0.7707077101	0.417610638	0.02404809074	0.3066108795
2778	0.7707189302	0.4176004202	0.02404742399	0.3066026842
2779	0.7707315801	0.4175889001	0.02404676155	0.3065938996
2780	0.7707456234	0.4175761107	0.0240459849	0.3065837072
2781	0.7707729209	0.4175512494	0.02404439496	0.306562585
2782	0.7707860209	0.417539318	0.02404342705	0.3065502265
2783	0.7707980602	0.4175283524	0.02404270739	0.3065408654
2784	0.7708254426	0.4175034109	0.02404137062	0.3065239545
2785	0.7708435517	0.4174869153	0.02404051751	0.3065132854
2786	0.7708609541	0.4174710628	0.02403966488	0.306502537
2787	0.7708698946	0.4174629183	0.02403920292	0.3064962041
2788	0.7708861827	0.41744808	0.02403842074	0.306486045
2789	0.7708946344	0.4174403804	0.02403799967	0.3064807296
2790	0.7709051167	0.4174308307	0.02403736625	0.3064724083
2791	0.7709276786	0.4174102752	0.02403592082	0.3064537501
2792	0.7709393726	0.4173996209	0.0240352846	0.3064458088
2793	0.7709499718	0.4173899637	0.02403468752	0.3064379011
2794	0.7709603674	0.4173804918	0.02403406675	0.306430202
2795	0.7709785639	0.4173639117	0.02403306716	0.3064175179
2796	0.7709989351	0.4173453493	0.02403190125	0.3064029892
2797	0.771009544	0.417335682	0.02403131374	0.3063956915
2798	0.7710189623	0.4173270995	0.02403077327	0.3063886089
2799	0.7710418064	0.4173062818	0.02402940116	0.3063710947
2800	0.7710518199	0.4172971562	0.02402892556	0.3063646165
2801	0.771072086	0.4172786866	0.02402779678	0.306350048
2802	0.7710940384	0.4172586793	0.0240263452	0.3063321467
2803	0.7711060793	0.4172477048	0.02402574694	0.3063244557
2804	0.7711345547	0.4172217503	0.02402398968	0.3063023234
2805	0.7711668424	0.417192319	0.02402225133	0.3062801805
2806	0.7711779642	0.4171821807	0.02402162501	0.3062722623
2807	0.771200674	0.4171614782	0.02402044042	0.3062566305
2808	0.7712199157	0.4171439364	0.02401923025	0.3062415522
2809	0.7712330084	0.417132	0.02401848717	0.306231671
2810	0.7712509621	0.4171156314	0.02401779537	0.3062229527
2811	0.7712728938	0.4170956352	0.02401621257	0.3062031908
2812	0.7712829014	0.4170865103	0.02401565822	0.3061953283
2813	0.7712974476	0.4170732469	0.02401491866	0.3061862853
2814	0.7713194788	0.4170531579	0.02401355148	0.3061685765
2815	0.7713327744	0.4170410339	0.02401292174	0.3061605615
2816	0.7713418676	0.4170327417	0.02401233861	0.3061535537
2817	0.7713648156	0.4170118147	0.02401098504	0.3061366348
2818	0.7713806028	0.4169974171	0.02401004648	0.3061242853
2819	0.7714026545	0.4169773056	0.024008626	0.306105871
2820	0.7714198345	0.4169616367	0.02400789299	0.3060970817
2821	0.7714297248	0.4169526159	0.02400730874	0.3060897251
2822	0.7714520307	0.4169322705	0.02400614507	0.3060747905
2823	0.7714576328	0.4169271605	0.02400579618	0.3060704195
2824	0.7714715063	0.4169145057	0.02400503106	0.3060613466
2825	0.7714831157	0.4169039158	0.02400427637	0.3060518664
2826	0.7715009469	0.41688765	0.0240031877	0.3060378013
2827	0.771510991	0.4168784874	0.02400265349	0.3060313495
2828	0.7715240223	0.4168665994	0.02400196245	0.3060229317
2829	0.7715430396	0.41684925	0.02400091071	0.3060096482
2830	0.7715604674	0.4168333501	0.02399998297	0.3059980385
2831	0.7715731888	0.4168217435	0.02399931881	0.3059902996
2832	0.7715873114	0.4168088582	0.02399851065	0.3059797478
2833	0.7716017734	0.4167956628	0.02399780346	0.3059710162
2834	0.7716103325	0.4167878532	0.02399722272	0.3059634697
2835	0.7716203917	0.4167786745	0.02399670967	0.3059567777
2836	0.7716360016	0.4167644308	0.02399590903	0.3059466475
2837	0.771652757	0.4167491412	0.02399504222	0.3059360348
2838	0.7716641382	0.4167387553	0.02399451003	0.305929257
2839	0.7716734017	0.4167303017	0.02399409398	0.3059236347
2840	0.7716859944	0.4167188098	0.02399347968	0.3059156966
2841	0.7717061477	0.4167004175	0.02399246736	0.3059018648
2842	0.7717159044	0.416691513	0.02399192963	0.3058950201
2843	0.7717388262	0.4166705927	0.02399048321	0.3058762704
2844	0.7717497568	0.4166606162	0.02398986997	0.3058686734
2845	0.7717561777	0.4166547556	0.02398954968	0.3058648253
2846	0.7717653205	0.4166464105	0.0239891662	0.305859746
2847	0.7717821847	0.4166310173	0.02398833388	0.3058491208
2848	0.7718010781	0.4166137712	0.0239871593	0.305833743
2849	0.7718134923	0.416602439	0.02398641111	0.3058240136
2850	0.7718303714	0.4165870305	0.02398551963	0.3058131471
2851	0.7718405289	0.4165777578	0.02398496345	0.3058063636
2852	0.7718523504	0.4165669656	0.02398419104	0.3057964155
2853	0.7718737624	0.4165474175	0.02398304643	0.3057813185
2854	0.771886063	0.4165361871	0.02398226371	0.3057716128
2855	0.7719082082	0.4165159681	0.023980964	0.3057552722
2856	0.7719383567	0.4164884403	0.02397929882	0.305733269
2857	0.7719550314	0.4164732142	0.02397829408	0.3057204747
2858	0.771968055	0.4164613217	0.02397748011	0.3057109291
2859	0.771986857	0.416444152	0.02397638671	0.3056971588
2860	0.7719977287	0.4164342239	0.02397563637	0.3056874365
2861	0.772008136	0.4164247195	0.02397509239	0.3056803114
2862	0.7720349699	0.4164002129	0.02397333321	0.3056587611
2863	0.7720477723	0.4163885203	0.0239726758	0.3056502211
2864	0.7720678657	0.4163701681	0.02397158708	0.3056363546
2865	0.7720805589	0.4163585745	0.02397076406	0.3056255365
2866	0.7720948318	0.4163455375	0.02397001844	0.3056161434
2867	0.7721125977	0.4163293095	0.02396919479	0.3056050892
2868	0.7721239231	0.4163189641	0.0239682994	0.305593621
2869	0.7721310628	0.4163124422	0.02396794814	0.3055890394
2870	0.7721411352	0.416303241	0.02396739745	0.3055821834
2871	0.7721532899	0.4162921374	0.02396683211	0.3055749772
2872	0.7721630926	0.4162831822	0.02396615675	0.3055662212
2873	0.7721772272	0.4162702692	0.023965388	0.3055562971
2874	0.7721949618	0.4162540669	0.02396429413	0.3055418555
2875	0.772207471	0.4162426381	0.02396363879	0.3055337105
2876	0.7722199528	0.416231234	0.02396285124	0.3055233473
2877	0.7722410585	0.4162119499	0.02396162899	0.3055077956
2878	0.772253812	0.4162002968	0.02396075082	0.3054965237
2879	0.7722752833	0.4161806772	0.02395955606	0.3054803706
2880	0.7722918652	0.4161655247	0.02395863347	0.3054688961
2881	0.7723141697	0.416145142	0.02395738984	0.3054530158
2882	0.772330087	0.4161305956	0.02395642377	0.3054410804
2883	0.7723423359	0.4161194013	0.02395564278	0.3054317456
2884	0.7723616104	0.4161017857	0.02395443431	0.3054166416
2885	0.7723807388	0.4160843029	0.02395321549	0.3054010963
2886	0.7723934783	0.416072659	0.02395240884	0.3053912102
2887	0.772405963	0.4160612476	0.02395154999	0.3053798793
2888	0.7724209747	0.4160475259	0.02395061633	0.3053676063
2889	0.772434877	0.416034818	0.02394990679	0.3053588403
2890	0.772456589	0.4160149707	0.02394896096	0.3053475594
2891	0.7724665969	0.4160058219	0.02394844445	0.3053413362
2892	0.7724761615	0.4159970782	0.02394791903	0.3053343652
2893	0.7724949805	0.4159798738	0.02394692927	0.305321585
2894	0.7725105905	0.4159656026	0.02394599103	0.3053099288
2895	0.7725189825	0.41595793	0.02394551806	0.3053038199
2896	0.7725360063	0.4159423654	0.02394445725	0.305290386
2897	0.7725500245	0.4159295484	0.02394382581	0.3052824383
2898	0.7725564048	0.4159237146	0.02394359256	0.3052791904
2899	0.7725730488	0.415908496	0.02394260039	0.305266865
2900	0.7725978103	0.415885854	0.02394105338	0.3052477687
2901	0.7726086948	0.4158759007	0.02394040456	0.3052395232
2902	0.7726229935	0.4158628251	0.02393972302	0.3052311047
2903	0.7726428124	0.4158447008	0.02393873016	0.3052184594
2904	0.7726562248	0.4158324347	0.02393810312	0.3052105307
2905	0.7726694389	0.4158203496	0.02393738889	0.3052015113
2906	0.7726807542	0.4158100009	0.02393677818	0.3051935856
2907	0.7727007466	0.4157917155	0.02393577354	0.3051805457
2908	0.7727243696	0.4157701085	0.02393448089	0.3051639855
2909	0.7727388952	0.415756822	0.02393383086	0.3051560746
2910	0.7727500318	0.4157466351	0.02393311498	0.305147202
2911	0.7727662164	0.4157318302	0.02393190202	0.3051316294
2912	0.7727735673	0.4157251058	0.02393155861	0.3051269458
2913	0.7727807023	0.4157185788	0.02393116071	0.305121802
2914	0.7727936479	0.415706736	0.02393052182	0.3051135297
2915	0.7728183056	0.415684178	0.02392940485	0.3050985537
2916	0.7728282661	0.4156750654	0.02392895474	0.3050926624
2917	0.7728364752	0.4156675548	0.02392858245	0.3050878569
2918	0.7728599612	0.4156460667	0.02392715742	0.305069788
2919	0.7728792779	0.4156283924	0.02392602591	0.3050552285
2920	0.7728951515	0.4156138679	0.02392518202	0.3050444291
2921	0.7729050776	0.4156047851	0.02392456138	0.3050368694
2922	0.7729167979	0.4155940604	0.02392394873	0.3050293372
2923	0.7729282251	0.4155836036	0.02392329079	0.3050214051
2924	0.7729385328	0.415574171	0.02392261511	0.3050124466
2925	0.7729514849	0.4155623182	0.02392171259	0.3050008106
2926	0.772960127	0.4155544093	0.02392112369	0.3049929893
2927	0.7729796172	0.4155365724	0.0239201156	0.3049802586
2928	0.7729891483	0.4155278494	0.02391936158	0.3049705001
2929	0.7729951378	0.4155223677	0.02391910406	0.3049671313
2930	0.7730072385	0.4155112927	0.02391843163	0.3049588004
2931	0.7730151552	0.4155040468	0.02391779735	0.3049505321
2932	0.773028758	0.4154915965	0.0239170294	0.3049408158
2933	0.7730351848	0.415485714	0.02391680021	0.3049380407
2934	0.7730437693	0.4154778564	0.02391632555	0.3049318337
2935	0.7730583197	0.4154645379	0.0239153725	0.3049195609
2936	0.7730682542	0.4154554442	0.02391489666	0.3049136593
2937	0.7730819581	0.4154428998	0.02391403158	0.3049022397
2938	0.773090277	0.4154352846	0.02391352583	0.3048956048
2939	0.7731024568	0.4154241348	0.02391287034	0.3048870393
2940	0.7731169143	0.4154108995	0.02391213293	0.3048775842
2941	0.7731327734	0.4153963807	0.02391078518	0.3048604601
2942	0.7731440635	0.4153860444	0.02390996442	0.3048499275
2943	0.7731546803	0.4153763243	0.0239095148	0.3048438777
2944	0.7731692443	0.41536299	0.02390874907	0.3048347005
2945	0.7731780804	0.4153548998	0.02390825006	0.3048279552
2946	0.7732070858	0.4153283417	0.02390639804	0.3048046986
2947	0.7732214174	0.4153152187	0.02390554889	0.3047936973
2948	0.7732303819	0.41530701	0.02390506459	0.3047873905
2949	0.7732427073	0.4152957235	0.02390427218	0.3047772121
2950	0.773260115	0.4152797824	0.02390338682	0.3047656591
2951	0.7732738466	0.4152672074	0.0239027114	0.3047574782
2952	0.7732877226	0.4152544996	0.02390208485	0.3047497228
2953	0.7733068211	0.4152370085	0.02390077895	0.3047333001
2954	0.7733167657	0.4152279005	0.0239003206	0.3047273159
2955	0.7733278014	0.4152177931	0.02389974366	0.304719985
2956	0.7733420194	0.4152047706	0.02389896853	0.3047099807
2957	0.773360311	0.4151880165	0.02389797478	0.3046972731
2958	0.7733686423	0.4151803853	0.02389738573	0.3046893628
2959	0.7733802936	0.4151697128	0.02389644659	0.3046775366
2960	0.7733857221	0.4151647402	0.0238961208	0.3046731924
2961	0.7734043624	0.415147665	0.02389501268	0.3046589147
2962	0.7734162886	0.4151367398	0.02389436781	0.3046505517
2963	0.7734236122	0.4151300308	0.02389408781	0.3046468032
2964	0.77343658	0.4151181509	0.02389350834	0.3046399389
2965	0.7734507663	0.4151051544	0.02389278199	0.3046301207
2966	0.7734616032	0.415095226	0.02389206979	0.3046210517
2967	0.7734709249	0.4150866857	0.02389156883	0.3046146291
2968	0.7734884283	0.415070649	0.02389065773	0.3046032817
2969	0.7735080713	0.4150526512	0.02388932628	0.3045857615
